					
	04. 06 Tainersis Encampment				
				마티암	(위로 두명 아래로 한명이긴 해)
				미겔	(셋째는 얼굴 보지도 않고 데려간다고 지옥에서 올라온 목소리로 속삭여준다.)
				마티암	지옥에서.. 날 스카웃?
				미겔	(아니, 그건 제 목소리라굽쇼!!!!! 지옥? 팔로 X자. 결혼? 팔로 O자.)
				마티암	지옥에서 영혼(결혼)을 가지러온다고..?
				미겔	(지옥을? 자, 마티암씨, 지옥을 말이죠? 버려! 버려!!! 지옥을 머리에서 지워!!! 셋째!!! 세간에선 셋째를!!! 얼굴도 안보고-이쯤 미겔은 당신 얼굴을 마구마구 가리켰다-데려간다고요!!! 신랑신부감으로!!! 결혼!!! 결혼!!!)
				마티암	..정답. 내 얼굴이 지옥을 벗어나 .. 영혼 결혼을 해? 셋째여서? (답은 모르겠고 얼굴이 따갑기만)
				미겔	(마티랑 암을 한대씩 춉! 춉! 치고는) ...세간에셋째는얼굴도안보고신랑신부감으로데려가는이야기가있다구요. (지옥에서 올라온 목소리로 결국 뱉는다.)
				마티암	(춉티암이 된다) ...지옥에서 올라온 이도 그러진 않겠네. (이중적 표현)
				미겔	(춉...티암. 춉춉...티암. 맛 들렀다.) .... (이번엔 이쪽이 바보 표정이 되어서) ...? .......? (지옥에서 올라온 이가 왜 안 그러냐는 손짓. 지옥에서도 적용되지 않을깝쇼? 셋째 효과?)
				마티암	(이번엔 이쪽에서 말이 없다. 손가락으로 당신의 목을 가리키더니, 자신의 목을 툭툭 친다. '그 목소리 말이야')
				미겔	(마티암씨도 목이 나가셨습니까!? 왜 말을 안하시는거죠?! 하는 표정으로 아하! 한다. 그러니까... 자기 목을 가리키며 입을 뻐끔거린다. '지옥에서 올라온 이도...') 이런 목소리는 안 난다고요? (커억...)
				마티암	(절레절레. 목을 아끼라는 의미다. 당신의 목 앞에 손을 가볍게 대곤 미미한 치유 마법을 걸어준다. 아주 미미하지만)
				미겔	(지옥에 올라온 이라면 더 목을 아끼지 않고 함부로 할 것 같은데, 아닌가... 아리송한 얼굴로 마법을 받는... 잉?! 마티암씨 마법을 할 줄 알아요?! 하는 낯으로 당신을 본다. 마도서 없이두~?!)
				마티암	(지옥도.. 목 아껴. 결혼할 이를 찾으러 소리 지른다면 모를까. 그렇게 말하는 것처럼 보였다.) 어제 찾아봤네. (처음부터 그런 큰 마법을 성공했다면.. 재능은 확실히 있을지도) 검술 실력만으론 부족하니.. 도움이 되지 않을까 하고.
				미겔	(당신 말에 후후, 웃는 듯한 소리를 내며 검지 손가락을 까닥까닥 좌우로 흔들고는 고개를 젓는다. 마티암씨, 뭘 모르시는구만요. 지옥에서도 결혼할 이를 찾으러 소리 지르지 않습니다? 셋째는 그냥 바로 데려간다니까요? 셋째 이론은 죽지 않는다.) .... (흥미로운 낯으로 보다가) '마법이 좋으십니까, 검이 좋으십니까.'
				마티암	(그 모습에 픽 웃는다. 아주 온 세상 셋째 다 잡아가겠어.) 좋아한다는 기준을 잘 모르겠네. 이길 수 있다면, 도움이 된다면 무엇이든.
				미겔	(손짓으로 웃는다. 마티암씨도 그러니 조심하십쇼! 언제 잡혀갈지 모릅니다~? 라고 말하는 것만 같은 얼굴로 당신 이마를 꾹 누른다.) ... (어깨를 으쓱인다. 역시 승부욕 하나는 알아줘야 한다니까.) '이기는 거 말고, 마티암씨 심장을 뛰게 하는 거 말입니다! 막 웃음 나오는 것! 혹시 이기시면 그러는 편?'
				마티암	그 많은 셋째 중 나를 콕 집을 지옥인이 있으려나 몰라. 지옥 관광을 시켜준다니 반겨야할까. (그곳 음식을 먹으면 다시 올라올 수 없다더라, 하는 옛날 이야기나 하다) 웃음이라... 검을 쥘 때 나긴 하더군. 마법은.. 사실 안 좋은 기억밖에 없어서.
				미겔	(당신 앞에서 대놓고 헛기침한다. 컷, 큼, 흠! 컷, 큼큼, 흠흠!!! 칵, 흠!!!!! 누가 봐도 자신을 가리키는 손짓.) 아하, 그 석류를 먹은 이의 이야기 말이지요~? 정말 불쌍한 노릇입니다! 배고파서 먹은 걸 어쩌라구... (마법은 역시 목 때문입니까? 하고 묻더니 아까보다 기분이 좋아진듯한 낯이다.) 그렇죠~?! 역시 검이 쥐었을 때 기분 좋지 않습니까?
				마티암	(따라 의문스러운 표정으로 당신을 가리킨다. 지옥에서 올라온 바드라. 그러다 의미를 깨달은 듯) 하하! 농담도. 수락하면 외롭지 않게 신경 써 줄 건가? (..) 그가 일부러 먹었다는 해석도 있네. 여왕이 되기 위해. 재밌지 않나? (가볍게 고개 끄덕이다) 몸이 움직이면 저절로 웃음이 나지. 처음 류트과 검을 배웠을 때부터 그랬나.
				미겔	농담 아닙니다~? 세상에 있는 모~든 셋째를 가져오신대도 저는 마티암씨를 고를 겁니다! (후후...) 그럼요~ 외로우시지 않게 노래도 들려드리고, 검도 맞대드리죠! 또, 열심히 바느질 연습도... 마티암씨는 근데 외로움을 타시는 편입니까~? (흠, 여왕을 되기 위해 일부러 먹었다라!) 그쪽도 재밌군요! 어느 쪽이 더 일리 있다고 생각하십니까? 으음... 아뇨! 원래부터 몸을 움직이는 걸 좋아했습니다요~ 달린다든가, 가랜드에 맞춰 춤춘다든가...
				마티암	하지만 그건.. (결혼! 결혼! 소리 없는 비명을 지르던 당신을 떠올린다. 맞은편의 바드는 자신이 무슨 말을 했는지 알까.) 그대와 함께라면 지루할 날은 없겠군. 외로움? 하하. 글쎄... 어때 보이나? (..) 얼핏 보면 후자의 이야기가 반전도 있고, 탄탄한 것 같지만, 세상사 원래 어이없는 실수 하나로 인생이 뒤바뀌는 법이지. (달리고 춤추는 어린 미겔을 상상하며 웃는다.) 역시 도브 돌라에서 좀 더 머물 걸 그랬어. 춤추지 못해 어떻게 하나.
				미겔	하지만 그건? (말을 맺지 않는 당신에 고개가 기울어진다. 의문감이 가득한 낯이다.) 이야기꾼에게 있어 말을 하다 마시는 게 엄~청 치사한 행위인 건 아십니까~? 혹시 의심하시는 겁니까? (지루할 날이 없겠다는 말에 웃으며 보장해드리지요, 하고 덧붙인다. 이윽고 기울어진 고개 때문에 틀어진 당신의 얼굴을 바로 잡는다.) 마티암씨는... 머리가 기셨을 때는 제법 타셨을 것 같군요! 아무래도 주변에는 애증하는 형제들 뿐이니, 마음 둘 곳이 잘 없었을 것 같기도 하구요. 지금은... 별로 외로움이 없으실 것 같습니다~? 아닙니까? (정답을 알려달라는 눈치다.) 이런 것도 재밌겠습니다! 사실 '여왕'이라는 위치보다는 저승 세계의 모습이 무척 마음에 들어서 남기로 결심한 겁니다. 아그렘 판당고 말고 도브 돌라요~? 뭐, 괜찮습니다! 춤 출 상대는 늘 있으니까 말이지요.
				마티암	(하지만 그건? 어쩐지 긴장이 된다. 어떻게 말을 이어야 할까. 그러다 의문감이 가득한 얼굴을 보곤 맥이 풀린 듯) 나중에 잘 생각해보게. ..의심할 수가 없지. 이렇게 헌신적인 바드인데. (얼굴을 바로 잡는 당신을 보며 농담하듯 이야기했다) 지금은.. 그대들이 있으니까. 가끔 외로움을 느낄 때도 있지만.. (모두가 그렇듯 말이야, 덧붙인다) 어느 순간 해소되지. 너무 의지하면 안 되는데. 미겔, 그대는 외로움을 타나? (..) 뭐어.. 어디든 즐길 수 있다면 춤추기 좋은 곳이지. 후후, 재밌는 이야기군. 그 이야기의 주인공이 그려지는걸. 소문을 믿지 않고 자신의 눈으로 아름다움을 찾는 사람. 때론 즉흥적이지만.. 자신이 원하는 길을 확실하게 아는, 그런 사람이겠지.
				미겔	네-에?! 죽음이 도사리는 릴레인을 목전에 앞두고 (아니다. 릴레인이 어떤지 모른다.) 나~중에 생각해보라구요? 말씀해주시란 말입니다! (암의 바지를 잡고 그대로 눕는다. 말할 때까지 놓지 않을지도 모른다.) 그렇지요? 후후, 마티암씨처럼 작은 검과 큰 검을 다루는 근사한 셋째가 또 어딨겠습니까! 모두가 가끔씩은 외로움을 느끼는 겁니까? 하지만 저희가 있는데 어째서~... (그 물음에 곰곰이 생각하는 듯 하다가 입꼬리가 올라가서는, 그을쎄요~ 잘 모르겠습니다? 하고 답한다. 당신이 이야기의 주인공에 대해서 묘사하면 미묘하게 어깨가 올라간다.) 저랑 닮은 점이 많은 인물이 주인공이 되었나봅니다~ 아, 석류 맛있었는데~ (큭큭.)
